IMPORTANT FILOGENETIC LINES from 0-th step to global "end of life" in 39380-th step
MODEL PARAMETERS:
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

FULLCODE	ORDNUMBER	ANCORDNUM	BEGSTEP	ENDSTEP	LIFETIME	CURRAGENTS	ALLAGENTS	FEEDNISHE	DEFFNISHE	FEEDSPEC	DEFFSPEC	SPECJALIS	NISHENAME
1f_17_26610	26610	18622	8620	9150	530	0	637	31	23	5	4	9	1f17	
1f_1e_26785	26785	18622	8680	11540	2860	0	19308	31	30	5	4	9	1f1e	
17_1e_27550	27550	26785	8900	9130	230	0	114	23	30	4	4	8	171e	
17_1e_31792	31792	26785	10240	10550	310	0	103	23	30	4	4	8	171e	
1f_f_27305	27305	18622	8830	11770	2940	0	9453	31	15	5	4	9	1ff	
1f_e_28816	28816	27305	9310	9520	210	0	65	31	14	5	3	8	1fe	
1e_1f_27392	27392	18622	8850	9050	200	0	131	30	31	4	5	9	1e1f	
1f_17_27656	27656	18622	8940	9390	450	0	1425	31	23	5	4	9	1f17	
3f_1f_27728	27728	18622	8960	9210	250	0	234	63	31	6	5	11	3f1f	
1f_3f_28005	28005	18622	9040	9540	500	0	531	31	63	5	6	11	1f3f	
1f_1b_28173	28173	18622	9100	9370	270	0	344	31	27	5	4	9	1f1b	
1f_17_28305	28305	18622	9150	9340	190	0	164	31	23	5	4	9	1f17	
1f_1b_28448	28448	18622	9200	9550	350	0	213	31	27	5	4	9	1f1b	
1e_1f_28475	28475	18622	9210	9510	300	0	292	30	31	4	5	9	1e1f	
1f_f_28497	28497	18622	9210	10040	830	0	4569	31	15	5	4	9	1ff	
1f_1d_28628	28628	18622	9250	9700	450	0	254	31	29	5	4	9	1f1d	
1b_1f_28653	28653	18622	9260	9460	200	0	108	27	31	4	5	9	1b1f	
1d_1f_28834	28834	18622	9320	9710	390	0	402	29	31	4	5	9	1d1f	
1f_f_28883	28883	18622	9330	9480	150	0	163	31	15	5	4	9	1ff	
3f_1f_28994	28994	18622	9360	9790	430	0	271	63	31	6	5	11	3f1f	
1f_9f_29453	29453	18622	9500	10360	860	0	957	31	159	5	6	11	1f9f	
1f_1e_29555	29555	18622	9520	10430	910	0	1160	31	30	5	4	9	1f1e	
1f_1d_29563	29563	18622	9530	9720	190	0	122	31	29	5	4	9	1f1d	
1f_5f_29826	29826	18622	9620	9630	10	0	1	31	95	5	6	11	1f5f	
1f_3f_29890	29890	18622	9640	9850	210	0	130	31	63	5	6	11	1f3f	
1d_1f_30156	30156	18622	9710	9960	250	0	273	29	31	4	5	9	1d1f	
1f_17_30166	30166	18622	9720	15670	5950	0	53259	31	23	5	4	9	1f17	
1f_57_36161	36161	30166	11560	11930	370	0	207	31	87	5	5	10	1f57	
1f_15_38750	38750	30166	12330	13570	1240	0	3806	31	21	5	3	8	1f15	
1f_11_39993	39993	38750	12710	15710	3000	0	12367	31	17	5	2	7	1f11	
17_17_39691	39691	30166	12620	12800	180	0	113	23	23	4	4	8	1717	
1f_15_48011	48011	30166	14970	15480	510	0	396	31	21	5	3	8	1f15	
17_17_48094	48094	30166	14990	15470	480	0	454	23	23	4	4	8	1717	
1f_5f_30301	30301	18622	9760	10140	380	0	172	31	95	5	6	11	1f5f	
1f_17_30525	30525	18622	9840	10020	180	0	147	31	23	5	4	9	1f17	
1f_17_30691	30691	18622	9890	10670	780	0	1387	31	23	5	4	9	1f17	
3f_1f_30792	30792	18622	9920	10230	310	0	171	63	31	6	5	11	3f1f	
1b_1f_30937	30937	18622	9970	10380	410	0	554	27	31	4	5	9	1b1f	
1e_1f_31016	31016	18622	10000	10200	200	0	166	30	31	4	5	9	1e1f	
17_1f_31065	31065	18622	10020	10190	170	0	164	23	31	4	5	9	171f	
1f_17_31114	31114	18622	10030	10220	190	0	142	31	23	5	4	9	1f17	
1f_17_31154	31154	18622	10050	10280	230	0	163	31	23	5	4	9	1f17	
f_1f_31198	31198	18622	10060	10390	330	0	699	15	31	4	5	9	f1f	
1f_1b_31309	31309	18622	10090	10490	400	0	832	31	27	5	4	9	1f1b	
1f_1e_31408	31408	18622	10120	10690	570	0	820	31	30	5	4	9	1f1e	
1d_1f_31451	31451	18622	10140	10370	230	0	184	29	31	4	5	9	1d1f	
f_1f_31498	31498	18622	10150	11150	1000	0	3704	15	31	4	5	9	f1f	
1b_1f_31635	31635	18622	10190	11130	940	0	2619	27	31	4	5	9	1b1f	
1b_1f_31736	31736	18622	10220	10600	380	0	358	27	31	4	5	9	1b1f	
f_1f_31803	31803	18622	10240	15700	5460	0	45748	15	31	4	5	9	f1f	
1f_1f_46443	46443	31803	14520	14770	250	0	123	31	31	5	5	10	1f1f	
b_1f_47663	47663	31803	14870	15610	740	0	1653	11	31	3	5	8	b1f	
1d_1f_32150	32150	18622	10350	10610	260	0	272	29	31	4	5	9	1d1f	
1f_5f_32252	32252	18622	10380	10400	20	0	3	31	95	5	6	11	1f5f	
1b_1f_32338	32338	18622	10410	11150	740	0	1135	27	31	4	5	9	1b1f	
1f_17_32347	32347	18622	10410	10710	300	0	225	31	23	5	4	9	1f17	
1f_1b_32384	32384	18622	10420	11100	680	0	1688	31	27	5	4	9	1f1b	
1b_1f_32478	32478	18622	10450	10460	10	0	2	27	31	4	5	9	1b1f	
17_1f_32515	32515	18622	10460	10540	80	0	35	23	31	4	5	9	171f	
1f_1b_32572	32572	18622	10470	11120	650	0	1048	31	27	5	4	9	1f1b	
1f_f_32731	32731	18622	10510	11310	800	0	501	31	15	5	4	9	1ff	
1e_1f_32780	32780	18622	10530	10750	220	0	118	30	31	4	5	9	1e1f	
1f_f_32857	32857	18622	10550	11190	640	0	1175	31	15	5	4	9	1ff	
1b_f_33470	33470	32857	10740	11020	280	0	172	27	15	4	4	8	1bf	
f_1f_33103	33103	18622	10620	10920	300	0	253	15	31	4	5	9	f1f	
1f_1b_33214	33214	18622	10660	10880	220	0	221	31	27	5	4	9	1f1b	
1f_3f_33224	33224	18622	10670	10870	200	0	167	31	63	5	6	11	1f3f	
1f_1e_33248	33248	18622	10670	11090	420	0	473	31	30	5	4	9	1f1e	
5f_1f_33277	33277	18622	10680	10950	270	0	148	95	31	6	5	11	5f1f	
f_1f_33379	33379	18622	10720	10930	210	0	153	15	31	4	5	9	f1f	
1e_1f_33401	33401	18622	10730	11260	530	0	550	30	31	4	5	9	1e1f	
1f_1d_33447	33447	18622	10740	10980	240	0	114	31	29	5	4	9	1f1d	
1f_1b_33497	33497	18622	10760	11670	910	0	1221	31	27	5	4	9	1f1b	
1f_5f_33501	33501	18622	10760	11330	570	0	405	31	95	5	6	11	1f5f	
1f_f_33632	33632	18622	10790	11520	730	0	928	31	15	5	4	9	1ff	
1e_1f_33633	33633	18622	10790	11720	930	0	3032	30	31	4	5	9	1e1f	
1b_1f_33713	33713	18622	10820	11130	310	0	250	27	31	4	5	9	1b1f	
f_1f_33791	33791	18622	10840	11070	230	0	210	15	31	4	5	9	f1f	
1f_1e_33849	33849	18622	10860	14540	3680	0	14678	31	30	5	4	9	1f1e	
1f_1b_33994	33994	18622	10910	13090	2180	0	7138	31	27	5	4	9	1f1b	
1f_5b_35533	35533	33994	11370	11930	560	0	690	31	91	5	5	10	1f5b	
f_1b_38232	38232	33994	12170	12610	440	0	251	15	27	4	4	8	f1b	
f_1f_34027	34027	18622	10920	11140	220	0	356	15	31	4	5	9	f1f	
1f_1e_34106	34106	18622	10940	12280	1340	0	2424	31	30	5	4	9	1f1e	
1f_1c_37538	37538	34106	11960	12240	280	0	181	31	28	5	3	8	1f1c	
1f_f_34207	34207	18622	10970	11890	920	0	2974	31	15	5	4	9	1ff	
1f_1b_34270	34270	18622	10990	11350	360	0	677	31	27	5	4	9	1f1b	
1f_1d_34334	34334	18622	11010	11420	410	0	1081	31	29	5	4	9	1f1d	
17_1f_34381	34381	18622	11030	11390	360	0	258	23	31	4	5	9	171f	
1b_1f_34506	34506	18622	11060	11310	250	0	194	27	31	4	5	9	1b1f	
1f_f_34552	34552	18622	11080	11240	160	0	115	31	15	5	4	9	1ff	
1f_17_34587	34587	18622	11090	11780	690	0	1183	31	23	5	4	9	1f17	
1d_1f_34727	34727	18622	11130	12060	930	0	1663	29	31	4	5	9	1d1f	
f_1f_34854	34854	18622	11160	11520	360	0	270	15	31	4	5	9	f1f	
1f_1d_35038	35038	18622	11230	11550	320	0	289	31	29	5	4	9	1f1d	
1f_1e_35060	35060	18622	11230	11480	250	0	166	31	30	5	4	9	1f1e	
1f_f_35214	35214	18622	11280	12540	1260	0	2424	31	15	5	4	9	1ff	
1f_8f_36585	36585	35214	11680	11990	310	0	138	31	143	5	5	10	1f8f	
1f_e_37269	37269	35214	11890	12280	390	0	146	31	14	5	3	8	1fe	
1f_1e_35272	35272	18622	11300	12680	1380	0	2703	31	30	5	4	9	1f1e	
1f_17_35321	35321	18622	11310	11570	260	0	109	31	23	5	4	9	1f17	
1f_17_35481	35481	18622	11350	12200	850	0	1583	31	23	5	4	9	1f17	
1f_16_36999	36999	35481	11810	12020	210	0	178	31	22	5	3	8	1f16	
1e_1f_35591	35591	18622	11390	11600	210	0	161	30	31	4	5	9	1e1f	
1f_17_35598	35598	18622	11390	11720	330	0	144	31	23	5	4	9	1f17	
1f_1b_35668	35668	18622	11410	11690	280	0	198	31	27	5	4	9	1f1b	
1f_5f_35736	35736	18622	11440	11900	460	0	351	31	95	5	6	11	1f5f	
f_1f_35753	35753	18622	11440	11720	280	0	377	15	31	4	5	9	f1f	
1e_1f_35779	35779	18622	11450	12770	1320	0	5088	30	31	4	5	9	1e1f	
1f_9f_35973	35973	18622	11500	11820	320	0	250	31	159	5	6	11	1f9f	
1b_1f_36037	36037	18622	11520	11870	350	0	276	27	31	4	5	9	1b1f	
1f_17_36069	36069	18622	11530	11780	250	0	156	31	23	5	4	9	1f17	
1d_1f_36072	36072	18622	11530	12510	980	0	1367	29	31	4	5	9	1d1f	
1f_1d_36109	36109	18622	11540	11560	20	0	3	31	29	5	4	9	1f1d	
f_1f_36164	36164	18622	11560	11940	380	0	308	15	31	4	5	9	f1f	
1f_1b_36190	36190	18622	11570	13690	2120	0	5991	31	27	5	4	9	1f1b	
f_1b_40807	40807	36190	12940	14080	1140	0	2530	15	27	4	4	8	f1b	
1e_1f_36208	36208	18622	11580	11850	270	0	145	30	31	4	5	9	1e1f	
1b_1f_36294	36294	18622	11600	11970	370	0	434	27	31	4	5	9	1b1f	
1f_1e_36300	36300	18622	11600	12060	460	0	683	31	30	5	4	9	1f1e	
1f_17_36502	36502	18622	11650	11880	230	0	151	31	23	5	4	9	1f17	
1f_1e_36633	36633	18622	11690	12190	500	0	973	31	30	5	4	9	1f1e	
1d_1f_36754	36754	18622	11730	11970	240	0	99	29	31	4	5	9	1d1f	
1f_1b_36823	36823	18622	11750	12540	790	0	1050	31	27	5	4	9	1f1b	
f_1f_36906	36906	18622	11770	15870	4100	0	60632	15	31	4	5	9	f1f	
f_1d_42388	42388	36906	13400	13650	250	0	100	15	29	4	4	8	f1d	
7_1f_43302	43302	36906	13650	15590	1940	0	13739	7	31	3	5	8	71f	
27_1f_49423	49423	43302	15370	19240	3870	0	254943	39	31	4	5	9	271f	
27_f_51400	51400	49423	16090	19280	3190	0	29040	39	15	4	4	8	27f	
25_1f_51753	51753	49423	16190	16370	180	0	109	37	31	3	5	8	251f	
2f_1f_52315	52315	49423	16370	19270	2900	0	7698	47	31	5	5	10	2f1f	
2f_f_53432	53432	52315	16710	19110	2400	0	9170	47	15	5	4	9	2ff	
27_17_52443	52443	49423	16420	17110	690	0	525	39	23	4	4	8	2717	
27_1e_52510	52510	49423	16440	17040	600	0	452	39	30	4	4	8	271e	
27_1e_52733	52733	49423	16510	16580	70	0	20	39	30	4	4	8	271e	
27_5f_53027	53027	49423	16590	17060	470	0	339	39	95	4	6	10	275f	
7_1f_53998	53998	49423	16890	17220	330	0	253	7	31	3	5	8	71f	
2f_1f_54014	54014	49423	16890	17990	1100	0	759	47	31	5	5	10	2f1f	
27_1d_54038	54038	49423	16900	19100	2200	0	3462	39	29	4	4	8	271d	
27_1d_54125	54125	49423	16930	17310	380	0	270	39	29	4	4	8	271d	
27_f_54422	54422	49423	17020	19050	2030	0	2671	39	15	4	4	8	27f	
2f_1f_54476	54476	49423	17040	17710	670	0	617	47	31	5	5	10	2f1f	
23_1f_54546	54546	49423	17060	17490	430	0	290	35	31	3	5	8	231f	
27_5f_54586	54586	49423	17070	17600	530	0	174	39	95	4	6	10	275f	
23_1f_54952	54952	49423	17190	17490	300	0	130	35	31	3	5	8	231f	
27_1d_55072	55072	49423	17230	19040	1810	0	1498	39	29	4	4	8	271d	
2f_1f_55342	55342	49423	17310	19150	1840	0	3551	47	31	5	5	10	2f1f	
2f_f_56731	56731	55342	17730	18390	660	0	381	47	15	5	4	9	2ff	
27_3f_55411	55411	49423	17330	17680	350	0	185	39	63	4	6	10	273f	
2f_1f_55427	55427	49423	17340	18990	1650	0	4892	47	31	5	5	10	2f1f	
6f_1f_58359	58359	55427	18210	18490	280	0	110	111	31	6	5	11	6f1f	
7_1f_55487	55487	49423	17350	17700	350	0	141	7	31	3	5	8	71f	
27_f_55868	55868	49423	17470	19100	1630	0	2065	39	15	4	4	8	27f	
27_3f_56470	56470	49423	17650	18190	540	0	211	39	63	4	6	10	273f	
27_17_56594	56594	49423	17680	17880	200	0	125	39	23	4	4	8	2717	
7_1f_57027	57027	49423	17820	18430	610	0	366	7	31	3	5	8	71f	
27_1b_57478	57478	49423	17950	18890	940	0	1213	39	27	4	4	8	271b	
27_1e_57610	57610	49423	18000	18330	330	0	131	39	30	4	4	8	271e	
23_1f_57781	57781	49423	18050	18420	370	0	160	35	31	3	5	8	231f	
27_17_57796	57796	49423	18060	18500	440	0	177	39	23	4	4	8	2717	
27_1e_57903	57903	49423	18090	18600	510	0	157	39	30	4	4	8	271e	
2f_1f_57978	57978	49423	18110	18700	590	0	284	47	31	5	5	10	2f1f	
7_1f_58128	58128	49423	18160	18530	370	0	231	7	31	3	5	8	71f	
7_1f_59075	59075	49423	18420	19000	580	0	513	7	31	3	5	8	71f	
27_f_59542	59542	49423	18570	19210	640	0	577	39	15	4	4	8	27f	
2f_1f_59934	59934	49423	18710	19070	360	0	245	47	31	5	5	10	2f1f	
27_1d_60141	60141	49423	18770	19080	310	0	107	39	29	4	4	8	271d	
7_1f_60666	60666	49423	18970	19210	240	0	116	7	31	3	5	8	71f	
23_1f_60751	60751	49423	19000	19180	180	0	108	35	31	3	5	8	231f	
23_17_60879	60879	60751	19040	19110	70	0	20	35	23	3	4	7	2317	
f_17_44031	44031	36906	13850	14190	340	0	123	15	23	4	4	8	f17	
f_17_45063	45063	36906	14140	14320	180	0	116	15	23	4	4	8	f17	
b_1f_45706	45706	36906	14310	14680	370	0	209	11	31	3	5	8	b1f	
f_1d_47551	47551	36906	14840	15020	180	0	105	15	29	4	4	8	f1d	
f_1b_48696	48696	36906	15160	15570	410	0	286	15	27	4	4	8	f1b	
f_f_49119	49119	36906	15280	15760	480	0	453	15	15	4	4	8	ff	
1f_f_36957	36957	18622	11790	12220	430	0	448	31	15	5	4	9	1ff	
1e_1f_36961	36961	18622	11790	12320	530	0	612	30	31	4	5	9	1e1f	
3f_1f_37062	37062	18622	11830	12190	360	0	232	63	31	6	5	11	3f1f	
17_1f_37113	37113	18622	11840	12540	700	0	699	23	31	4	5	9	171f	
1f_1e_37253	37253	18622	11880	12270	390	0	622	31	30	5	4	9	1f1e	
1d_1e_38047	38047	37253	12120	13040	920	0	1294	29	30	4	4	8	1d1e	
1f_1b_37258	37258	18622	11880	12060	180	0	180	31	27	5	4	9	1f1b	
1f_5f_37347	37347	18622	11910	11940	30	0	5	31	95	5	6	11	1f5f	
1f_1d_37448	37448	18622	11940	12080	140	0	99	31	29	5	4	9	1f1d	
1d_1f_37487	37487	18622	11950	12150	200	0	133	29	31	4	5	9	1d1f	
1f_1e_37844	37844	18622	12050	15340	3290	0	20342	31	30	5	4	9	1f1e	
1f_16_43872	43872	37844	13810	15730	1920	0	6791	31	22	5	3	8	1f16	
1f_1f_45457	45457	37844	14240	14540	300	0	220	31	31	5	5	10	1f1f	
1f_1e_37940	37940	18622	12090	14410	2320	0	4914	31	30	5	4	9	1f1e	
1f_1b_38048	38048	18622	12120	12810	690	0	824	31	27	5	4	9	1f1b	
f_1f_38082	38082	18622	12120	12510	390	0	393	15	31	4	5	9	f1f	
1f_f_38202	38202	18622	12160	12350	190	0	159	31	15	5	4	9	1ff	
1e_1f_38250	38250	18622	12180	12480	300	0	152	30	31	4	5	9	1e1f	
1f_3f_38399	38399	18622	12220	13120	900	0	2085	31	63	5	6	11	1f3f	
1f_9f_38648	38648	18622	12300	12710	410	0	537	31	159	5	6	11	1f9f	
1f_1d_38762	38762	18622	12330	12600	270	0	150	31	29	5	4	9	1f1d	
f_1f_38776	38776	18622	12340	15720	3380	0	15977	15	31	4	5	9	f1f	
7_1f_46583	46583	38776	14560	15870	1310	0	11758	7	31	3	5	8	71f	
7_f_49465	49465	46583	15380	15680	300	0	103	7	15	3	4	7	7f	
7_1f_49464	49464	38776	15380	15770	390	0	314	7	31	3	5	8	71f	
1d_1f_38865	38865	18622	12360	12820	460	0	328	29	31	4	5	9	1d1f	
1f_1e_39043	39043	18622	12420	13220	800	0	899	31	30	5	4	9	1f1e	
3f_1f_39327	39327	18622	12510	12920	410	0	169	63	31	6	5	11	3f1f	
1f_17_39354	39354	18622	12520	12800	280	0	103	31	23	5	4	9	1f17	
1e_1f_39378	39378	18622	12530	12720	190	0	115	30	31	4	5	9	1e1f	
1f_1d_39396	39396	18622	12530	12800	270	0	99	31	29	5	4	9	1f1d	
3f_1f_39442	39442	18622	12550	12760	210	0	127	63	31	6	5	11	3f1f	
1e_1f_39539	39539	18622	12580	12930	350	0	290	30	31	4	5	9	1e1f	
1f_1d_39827	39827	18622	12660	12900	240	0	172	31	29	5	4	9	1f1d	
1f_1d_39990	39990	18622	12710	13170	460	0	756	31	29	5	4	9	1f1d	
1f_d_40270	40270	39990	12790	13190	400	0	167	31	13	5	3	8	1fd	
1f_1b_40079	40079	18622	12740	13760	1020	0	2290	31	27	5	4	9	1f1b	
3f_1b_41899	41899	40079	13250	13970	720	0	913	63	27	6	4	10	3f1b	
17_1f_40096	40096	18622	12740	13110	370	0	276	23	31	4	5	9	171f	
1f_3f_40101	40101	18622	12740	13000	260	0	196	31	63	5	6	11	1f3f	
1f_17_40155	40155	18622	12750	13020	270	0	160	31	23	5	4	9	1f17	
5f_1f_40207	40207	18622	12770	12980	210	0	118	95	31	6	5	11	5f1f	
1d_1f_40562	40562	18622	12870	13530	660	0	451	29	31	4	5	9	1d1f	
1f_3f_40644	40644	18622	12890	13200	310	0	181	31	63	5	6	11	1f3f	
1e_1f_40847	40847	18622	12950	13340	390	0	198	30	31	4	5	9	1e1f	
1f_5f_40912	40912	18622	12970	13270	300	0	173	31	95	5	6	11	1f5f	
1f_f_40953	40953	18622	12990	13250	260	0	121	31	15	5	4	9	1ff	
1f_1d_41021	41021	18622	13010	13920	910	0	2054	31	29	5	4	9	1f1d	
1f_1b_41250	41250	18622	13070	13870	800	0	927	31	27	5	4	9	1f1b	
1f_3f_41342	41342	18622	13100	13420	320	0	338	31	63	5	6	11	1f3f	
1f_f_41507	41507	18622	13150	13190	40	0	5	31	15	5	4	9	1ff	
1f_3f_41538	41538	18622	13160	13370	210	0	71	31	63	5	6	11	1f3f	
1f_17_41709	41709	18622	13210	15380	2170	0	5684	31	23	5	4	9	1f17	
1f_1e_41854	41854	18622	13240	13560	320	0	233	31	30	5	4	9	1f1e	
1f_1e_41858	41858	18622	13240	13860	620	0	405	31	30	5	4	9	1f1e	
1b_1f_41954	41954	18622	13270	13480	210	0	120	27	31	4	5	9	1b1f	
1f_5f_42063	42063	18622	13310	13510	200	0	105	31	95	5	6	11	1f5f	
1d_1f_42103	42103	18622	13310	13530	220	0	117	29	31	4	5	9	1d1f	
1f_5f_42129	42129	18622	13320	13570	250	0	148	31	95	5	6	11	1f5f	
1f_17_42338	42338	18622	13380	13580	200	0	109	31	23	5	4	9	1f17	
1d_1f_42504	42504	18622	13430	13510	80	0	27	29	31	4	5	9	1d1f	
f_1f_42686	42686	18622	13480	13690	210	0	114	15	31	4	5	9	f1f	
17_1f_42881	42881	18622	13530	15770	2240	0	8178	23	31	4	5	9	171f	
17_1f_42892	42892	18622	13540	13830	290	0	169	23	31	4	5	9	171f	
1f_9f_43284	43284	18622	13650	14170	520	0	320	31	159	5	6	11	1f9f	
1f_1b_43498	43498	18622	13700	14440	740	0	777	31	27	5	4	9	1f1b	
1f_1d_43533	43533	18622	13710	14330	620	0	571	31	29	5	4	9	1f1d	
f_1f_43636	43636	18622	13740	14010	270	0	161	15	31	4	5	9	f1f	
1f_1b_43708	43708	18622	13760	13850	90	0	15	31	27	5	4	9	1f1b	
1f_1a_43935	43935	43708	13830	14070	240	0	203	31	26	5	3	8	1f1a	
1f_17_43793	43793	18622	13790	15470	1680	0	2477	31	23	5	4	9	1f17	
1b_17_45230	45230	43793	14180	14470	290	0	204	27	23	4	4	8	1b17	
3f_1f_43806	43806	18622	13790	14450	660	0	463	63	31	6	5	11	3f1f	
1f_1d_43830	43830	18622	13800	15590	1790	0	10804	31	29	5	4	9	1f1d	
1f_1f_47579	47579	43830	14840	15500	660	0	997	31	31	5	5	10	1f1f	
1f_f_48475	48475	47579	15100	15350	250	0	101	31	15	5	4	9	1ff	
1f_f_43886	43886	18622	13810	15760	1950	0	8028	31	15	5	4	9	1ff	
1f_f_43911	43911	18622	13820	14290	470	0	346	31	15	5	4	9	1ff	
f_1f_44177	44177	18622	13890	15260	1370	0	2197	15	31	4	5	9	f1f	
1f_f_44282	44282	18622	13920	14160	240	0	180	31	15	5	4	9	1ff	
1f_1b_44617	44617	18622	14010	14370	360	0	174	31	27	5	4	9	1f1b	
17_1f_44674	44674	18622	14030	14860	830	0	1436	23	31	4	5	9	171f	
17_1f_44722	44722	18622	14040	14220	180	0	145	23	31	4	5	9	171f	
1b_1f_44746	44746	18622	14050	14390	340	0	137	27	31	4	5	9	1b1f	
1f_17_44774	44774	18622	14050	14280	230	0	124	31	23	5	4	9	1f17	
1f_1e_44824	44824	18622	14070	14460	390	0	151	31	30	5	4	9	1f1e	
1f_1e_44825	44825	18622	14070	14460	390	0	671	31	30	5	4	9	1f1e	
1e_1f_44955	44955	18622	14110	14270	160	0	70	30	31	4	5	9	1e1f	
1f_f_44979	44979	18622	14120	14370	250	0	161	31	15	5	4	9	1ff	
1f_1e_44984	44984	18622	14120	14610	490	0	575	31	30	5	4	9	1f1e	
f_1f_45026	45026	18622	14130	14700	570	0	379	15	31	4	5	9	f1f	
17_1f_45310	45310	18622	14200	15380	1180	0	2374	23	31	4	5	9	171f	
17_1f_45361	45361	18622	14220	14470	250	0	130	23	31	4	5	9	171f	
f_1f_45478	45478	18622	14250	14540	290	0	125	15	31	4	5	9	f1f	
1f_1d_45623	45623	18622	14290	14580	290	0	160	31	29	5	4	9	1f1d	
1f_1d_45714	45714	18622	14320	14490	170	0	99	31	29	5	4	9	1f1d	
1f_1d_45756	45756	18622	14330	15540	1210	0	872	31	29	5	4	9	1f1d	
f_1f_45890	45890	18622	14370	14570	200	0	107	15	31	4	5	9	f1f	
1f_3f_45942	45942	18622	14380	14710	330	0	264	31	63	5	6	11	1f3f	
1f_1b_46514	46514	18622	14540	14870	330	0	171	31	27	5	4	9	1f1b	
1b_1f_46541	46541	18622	14550	15080	530	0	693	27	31	4	5	9	1b1f	
1f_f_46546	46546	18622	14550	15300	750	0	1434	31	15	5	4	9	1ff	
17_1f_46608	46608	18622	14570	14840	270	0	146	23	31	4	5	9	171f	
1f_3f_46760	46760	18622	14620	14840	220	0	137	31	63	5	6	11	1f3f	
17_1f_46814	46814	18622	14630	15710	1080	0	1094	23	31	4	5	9	171f	
3f_1f_47557	47557	18622	14840	15320	480	0	278	63	31	6	5	11	3f1f	
1f_f_47564	47564	18622	14840	15210	370	0	156	31	15	5	4	9	1ff	
1f_1d_47602	47602	18622	14850	15620	770	0	1303	31	29	5	4	9	1f1d	
1f_1d_47833	47833	18622	14920	15470	550	0	804	31	29	5	4	9	1f1d	
1f_1e_48030	48030	18622	14970	15120	150	0	116	31	30	5	4	9	1f1e	
17_1f_48343	48343	18622	15060	15070	10	0	1	23	31	4	5	9	171f	
1e_1f_48429	48429	18622	15090	15480	390	0	331	30	31	4	5	9	1e1f	
1f_3f_48680	48680	18622	15160	15500	340	0	116	31	63	5	6	11	1f3f	
1b_1f_48826	48826	18622	15200	15330	130	0	35	27	31	4	5	9	1b1f	
1f_17_49096	49096	18622	15280	15780	500	0	483	31	23	5	4	9	1f17	
1f_1e_49218	49218	18622	15320	15680	360	0	131	31	30	5	4	9	1f1e	
17_1f_49287	49287	18622	15340	15820	480	0	377	23	31	4	5	9	171f	
1f_3d_19943	19943	16619	6600	7300	700	0	1035	31	61	5	5	10	1f3d	
f_3d_20994	20994	19943	6930	7870	940	0	1206	15	61	4	5	9	f3d	
3f_3f_20934	20934	16619	6910	7160	250	0	247	63	63	6	6	12	3f3f	
1f_2f_23003	23003	16619	7530	7750	220	0	131	31	47	5	5	10	1f2f	
f_3f_23796	23796	16619	7760	7960	200	0	108	15	63	4	6	10	f3f	
1f_bf_23814	23814	16619	7770	7930	160	0	132	31	191	5	7	12	1fbf	
1f_2f_24424	24424	16619	7940	8160	220	0	109	31	47	5	5	10	1f2f	
1f_2f_25786	25786	16619	8360	9930	1570	0	2952	31	47	5	5	10	1f2f	
1f_3b_28957	28957	16619	9350	9580	230	0	100	31	59	5	5	10	1f3b	
1f_3e_33396	33396	16619	10720	11080	360	0	600	31	62	5	5	10	1f3e	
5d_7f_15006	15006	9434	5130	5560	430	0	296	93	127	5	7	12	5d7f	
5f_77_15548	15548	9434	5300	6530	1230	0	5472	95	119	6	6	12	5f77	
5d_77_15917	15917	15548	5410	5790	380	0	155	93	119	5	6	11	5d77	
7f_6f_9443	9443	1234	3500	3890	390	0	165	127	111	7	6	13	7f6f	
7d_7f_9591	9591	1234	3540	3600	60	0	10	125	127	6	7	13	7d7f	
7f_6f_10550	10550	1234	3830	4340	510	0	361	127	111	7	6	13	7f6f	
77_7f_11909	11909	1234	4230	4890	660	0	561	119	127	6	7	13	777f	
7b_7f_11964	11964	1234	4250	4860	610	0	395	123	127	6	7	13	7b7f	
7f_7b_12070	12070	1234	4290	5170	880	0	1264	127	123	7	6	13	7f7b	
77_7f_12164	12164	1234	4310	4380	70	0	24	119	127	6	7	13	777f	
7f_77_13063	13063	1234	4590	5150	560	0	609	127	119	7	6	13	7f77	
7b_7f_13097	13097	1234	4600	4690	90	0	12	123	127	6	7	13	7b7f	
7f_77_14361	14361	1234	4950	5740	790	0	1323	127	119	7	6	13	7f77	
77_7f_15503	15503	1234	5290	5880	590	0	579	119	127	6	7	13	777f	
7f_6f_15772	15772	1234	5360	5820	460	0	222	127	111	7	6	13	7f6f	
Au_126_1371	1371	412	910	1200	290	0	174	255	126	8	6	14	ff7e	
f7_7f_1875	1875	412	1120	1640	520	0	462	247	127	7	7	14	f77f	
Au_111_2088	2088	412	1190	3400	2210	0	21878	255	111	8	6	14	ff6f	
df_6f_2763	2763	2088	1410	1570	160	0	114	223	111	7	6	13	df6f	
