
EXP:	Thu Dec 27 01:13:49 2018
CO-EVOLUTION [1545869629]
WORLD_SIZE=	200x100
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10
DATA_VER	MCStep	num. of agents	num. of autotrophs	clones	autotrophic clones	species	autotrophic species	clones from the beginning	species from the begining	Mean(EnergyA)	SD(EnergyA)	Max(EnergyA)	Mean(AgeA)	SD(AgeA)	Max(AgeA)	Min(DefenceA)	Max(DefenceA)	Min(TrophyA)	Max(TrophyA)	WhichMain(spec. bits of autotrophs)	MainClass(spec. bits of autotrophs)	WhichMain(spec. bits of heterotrophs)	MainClass(spec. bits of heterotrophs)	N1(spec. bits of autotrophs)	N2(spec. bits of autotrophs)	N3(spec. bits of autotrophs)	N4(spec. bits of autotrophs)	N5(spec. bits of autotrophs)	N6(spec. bits of autotrophs)	N7(spec. bits of autotrophs)	N8(spec. bits of autotrophs)	N9(spec. bits of autotrophs)	N10(spec. bits of autotrophs)	N11(spec. bits of autotrophs)	N12(spec. bits of autotrophs)	N13(spec. bits of autotrophs)	N14(spec. bits of autotrophs)	N15(spec. bits of autotrophs)	N16(spec. bits of autotrophs)	N1(spec. bits of heterotrophs)	N2(spec. bits of heterotrophs)	N3(spec. bits of heterotrophs)	N4(spec. bits of heterotrophs)	N5(spec. bits of heterotrophs)	N6(spec. bits of heterotrophs)	N7(spec. bits of heterotrophs)	N8(spec. bits of heterotrophs)	N9(spec. bits of heterotrophs)	N10(spec. bits of heterotrophs)	N11(spec. bits of heterotrophs)	N12(spec. bits of heterotrophs)	N13(spec. bits of heterotrophs)	N14(spec. bits of heterotrophs)	N15(spec. bits of heterotrophs)	N16(spec. bits of heterotrophs)	CLOCK
811	8120	9790	7868	48	16	9	6	11456	583	1390.61	3531.04	207773	217.254	11.3278	255	0	255	0	255	12.5	5276	11.5	1177	0	0	0	0	0	0	0	0	0	8	2447	5276	137	0	0	0	0	0	0	0	0	0	0	0	4	326	1177	413	2	0	0	0	66297
812	8130	9656	7759	48	15	9	6	11476	588	1390.91	3553.63	208156	217.186	11.2997	255	0	255	0	255	12.5	5132	11.5	1182	0	0	0	0	0	0	0	0	0	14	2462	5132	151	0	0	0	0	0	0	0	0	0	0	0	5	320	1182	387	3	0	0	0	66376
813	8140	9623	7705	46	13	9	6	11494	584	1391.68	3578.44	197961	216.96	11.2574	255	0	255	0	255	12.5	5032	11.5	1188	0	0	0	0	0	0	0	0	0	14	2485	5032	174	0	0	0	0	0	0	0	0	0	0	0	4	339	1188	384	3	0	0	0	66451
814	8150	9535	7652	45	13	9	6	11506	571	1387.86	3520.4	184953	216.919	11.0423	255	0	255	0	255	12.5	4998	11.5	1111	0	0	0	0	0	0	0	0	0	12	2465	4998	177	0	0	0	0	0	0	0	0	0	0	0	2	364	1111	400	6	0	0	0	66529
815	8160	9672	7788	46	14	11	8	11523	577	1376.8	3438.78	169864	216.929	11.0235	255	0	255	0	255	12.5	5096	11.5	1107	0	0	0	0	0	0	0	0	0	10	2444	5096	238	0	0	0	0	0	0	0	0	0	0	0	3	365	1107	404	5	0	0	0	66612
816	8170	9811	7895	45	13	11	8	11538	579	1373.6	3371.73	171207	216.915	11.0577	255	0	255	0	255	12.5	5125	11.5	1106	0	0	0	0	0	0	0	0	0	12	2487	5125	271	0	0	0	0	0	0	0	0	0	0	0	1	393	1106	415	1	0	0	0	66694
817	8180	9823	7939	49	14	11	8	11559	582	1412.25	3469.81	179955	217.086	11.0809	255	0	255	0	255	12.5	5208	11.5	1066	0	0	0	0	0	0	0	0	0	11	2442	5208	278	0	0	0	0	0	0	0	0	0	0	0	1	382	1066	432	3	0	0	0	66767
818	8190	9827	7958	48	15	11	8	11573	587	1459.47	3567.89	163205	217.441	11.4047	255	0	255	0	255	12.5	5134	11.5	1100	0	0	0	0	0	0	0	0	0	20	2504	5134	300	0	0	0	0	0	0	0	0	0	0	0	2	340	1100	425	2	0	0	0	66857
819	8200	9819	7973	50	14	11	8	11591	592	1448.03	3392.26	156067	217.47	11.4828	255	0	255	0	255	12.5	5137	11.5	1113	0	0	0	0	0	0	0	0	0	26	2478	5137	332	0	0	0	0	0	0	0	0	0	0	0	5	301	1113	420	7	0	0	0	66934
820	8210	9991	8156	51	14	11	8	11602	589	1445.8	3510.16	168165	217.465	11.5905	255	0	255	0	255	12.5	5233	11.5	1113	0	0	0	0	0	0	0	0	0	30	2556	5233	337	0	0	0	0	0	0	0	0	0	0	0	2	327	1113	386	7	0	0	0	67008
821	8220	10079	8278	47	14	11	8	11619	589	1461.27	3736.71	183674	217.592	11.4839	255	0	255	0	255	12.5	5272	11.5	1093	0	0	0	0	0	0	0	0	0	49	2658	5272	299	0	0	0	0	0	0	0	0	0	0	0	0	318	1093	385	5	0	0	0	67085
822	8230	10078	8283	49	14	11	8	11635	589	1478.35	3746.24	175294	217.654	11.5157	255	0	255	0	255	12.5	5270	11.5	1064	0	0	0	0	0	0	0	0	0	57	2686	5270	270	0	0	0	0	0	0	0	0	0	0	0	1	324	1064	402	4	0	0	0	67161
823	8240	10182	8417	44	15	11	8	11651	581	1495.21	3904.65	178021	217.672	11.4784	255	0	255	0	255	12.5	5452	11.5	1063	0	0	0	0	0	0	0	0	0	46	2641	5452	278	0	0	0	0	0	0	0	0	0	0	0	1	310	1063	390	1	0	0	0	67249
824	8250	10160	8336	47	16	11	8	11669	583	1498.68	4099.54	185226	217.631	11.4764	255	0	255	0	255	12.5	5308	11.5	1128	0	0	0	0	0	0	0	0	0	50	2713	5308	265	0	0	0	0	0	0	0	0	0	0	0	1	309	1128	384	2	0	0	0	67349
825	8260	9969	8105	48	17	10	7	11680	583	1517.6	4574.11	230445	217.76	11.7021	255	0	255	0	255	12.5	5222	11.5	1157	0	0	0	0	0	0	0	0	0	37	2595	5222	251	0	0	0	0	0	0	0	0	0	0	0	3	324	1157	377	3	0	0	0	67441
826	8270	9759	7933	46	16	9	6	11689	580	1520.53	4664.77	232686	217.653	11.6369	255	0	255	0	255	12.5	5091	11.5	1127	0	0	0	0	0	0	0	0	0	51	2555	5091	236	0	0	0	0	0	0	0	0	0	0	0	3	340	1127	353	3	0	0	0	67526
827	8280	9773	7929	49	18	9	6	11708	589	1494.32	4707.78	252609	217.373	11.3741	255	0	255	0	255	12.5	5046	11.5	1125	0	0	0	0	0	0	0	0	0	46	2600	5046	237	0	0	0	0	0	0	0	0	0	0	0	1	344	1125	371	3	0	0	0	67599
828	8290	9699	7795	51	17	9	6	11721	586	1503.57	4642.87	228064	217.492	11.4404	255	0	255	0	255	12.5	5047	11.5	1185	0	0	0	0	0	0	0	0	0	62	2484	5047	202	0	0	0	0	0	0	0	0	0	0	0	2	356	1185	358	3	0	0	0	67674
829	8300	9635	7731	49	18	9	6	11736	581	1430.18	3205.28	157096	217.369	11.4246	255	0	255	0	255	12.5	5034	11.5	1180	0	0	0	0	0	0	0	0	0	65	2415	5034	217	0	0	0	0	0	0	0	0	0	0	0	2	357	1180	361	4	0	0	0	67749
830	8310	9567	7633	52	18	8	5	11755	589	1421.86	3329.98	158984	217.195	11.4431	255	0	255	0	255	12.5	4973	11.5	1183	0	0	0	0	0	0	0	0	0	66	2386	4973	208	0	0	0	0	0	0	0	0	0	0	0	4	394	1183	352	1	0	0	0	67826
831	8320	9435	7567	54	17	9	6	11777	591	1417.75	3360.76	162075	217.129	11.2516	255	0	255	0	255	12.5	4924	11.5	1145	0	0	0	0	0	0	0	0	0	43	2358	4924	242	0	0	0	0	0	0	0	0	0	0	0	8	363	1145	351	1	0	0	0	67909
832	8330	9456	7498	53	17	9	6	11788	588	1402.98	3241.41	123388	216.9	11.145	255	0	255	0	255	12.5	4908	11.5	1221	0	0	0	0	0	0	0	0	0	31	2334	4908	225	0	0	0	0	0	0	0	0	0	0	0	4	352	1221	379	2	0	0	0	67985
833	8340	9157	7129	54	17	9	6	11801	590	1432.67	3349.02	117455	216.928	11.0931	255	0	255	0	255	12.5	4625	11.5	1252	0	0	0	0	0	0	0	0	0	22	2273	4625	209	0	0	0	0	0	0	0	0	0	0	0	2	360	1252	412	2	0	0	0	68062
834	8350	9046	7042	50	18	8	5	11815	592	1412.33	3293.27	112353	216.669	11.0238	255	0	255	0	255	12.5	4596	11.5	1240	0	0	0	0	0	0	0	0	0	23	2236	4596	187	0	0	0	0	0	0	0	0	0	0	0	1	363	1240	400	0	0	0	0	68136
835	8360	9134	7198	52	18	8	5	11831	594	1376.63	3219.29	83399	216.437	10.886	255	0	255	0	255	12.5	4672	11.5	1223	0	0	0	0	0	0	0	0	0	29	2313	4672	184	0	0	0	0	0	0	0	0	0	0	0	1	364	1223	348	0	0	0	0	68208
836	8370	9111	7122	48	18	8	5	11848	592	1364.37	3182.12	87082	216.56	10.8368	255	0	255	0	255	12.5	4672	11.5	1258	0	0	0	0	0	0	0	0	0	32	2240	4672	178	0	0	0	0	0	0	0	0	0	0	0	0	389	1258	342	0	0	0	0	68281
837	8380	9123	7143	47	19	8	5	11863	588	1355.4	3237.82	106072	216.5	10.867	255	0	255	0	255	12.5	4658	11.5	1260	0	0	0	0	0	0	0	0	0	29	2276	4658	179	1	0	0	0	0	0	0	0	0	0	0	0	362	1260	357	1	0	0	0	68360
838	8390	9109	7108	47	20	9	6	11871	588	1357.54	3505.17	135895	216.439	10.8362	255	0	255	0	255	12.5	4628	11.5	1285	0	0	0	0	0	0	0	0	0	25	2267	4628	186	2	0	0	0	0	0	0	0	0	0	0	0	373	1285	341	2	0	0	0	68436
839	8400	9184	7225	48	19	9	6	11884	589	1338.28	2927.85	71902	216.631	10.9396	255	0	255	0	255	12.5	4798	11.5	1266	0	0	0	0	0	0	0	0	0	24	2214	4798	189	0	0	0	0	0	0	0	0	0	0	0	1	355	1266	335	2	0	0	0	68511
840	8410	9314	7393	52	18	9	6	11903	595	1321.3	2870.61	72525	216.575	10.9433	255	0	255	0	255	12.5	4892	11.5	1206	0	0	0	0	0	0	0	0	0	32	2257	4892	212	0	0	0	0	0	0	0	0	0	0	0	1	388	1206	324	2	0	0	0	68590
841	8420	9278	7388	52	17	9	6	11917	589	1351.83	2795.53	69142	216.951	11.0036	255	0	255	0	255	12.5	4913	11.5	1184	0	0	0	0	0	0	0	0	0	28	2245	4913	202	0	0	0	0	0	0	0	0	0	0	0	1	390	1184	314	1	0	0	0	68669
842	8430	9439	7515	48	17	9	6	11934	592	1333.94	2652.78	65350	216.882	11.0614	255	0	255	0	255	12.5	5061	11.5	1166	0	0	0	0	0	0	0	0	0	26	2245	5061	183	0	0	0	0	0	0	0	0	0	0	0	1	428	1166	328	1	0	0	0	68745
843	8440	9660	7785	48	17	9	6	11944	591	1328.32	2632.29	66685	216.853	11.0477	255	0	255	0	255	12.5	5262	11.5	1196	0	0	0	0	0	0	0	0	0	31	2320	5262	172	0	0	0	0	0	0	0	0	0	0	0	3	378	1196	297	1	0	0	0	68821
844	8450	9666	7748	54	16	9	6	11960	595	1352.25	2708.29	92355	217.043	11.0541	255	0	255	0	255	12.5	5242	11.5	1203	0	0	0	0	0	0	0	0	0	28	2297	5242	181	0	0	0	0	0	0	0	0	0	0	0	2	420	1203	292	1	0	0	0	68896
845	8460	9644	7718	51	16	9	6	11975	595	1356.47	2754.36	97325	217.026	11.2456	255	0	255	0	255	12.5	5193	11.5	1248	0	0	0	0	0	0	0	0	0	21	2310	5193	194	0	0	0	0	0	0	0	0	0	0	0	1	403	1248	273	1	0	0	0	68980
846	8470	9564	7697	48	16	9	6	11985	588	1366.08	2793.93	106764	217.156	11.3854	255	0	255	0	255	12.5	5195	11.5	1234	0	0	0	0	0	0	0	0	0	13	2318	5195	171	0	0	0	0	0	0	0	0	0	0	0	2	365	1234	266	0	0	0	0	69093
847	8480	9563	7666	44	16	10	7	11995	581	1350.8	2757.05	108305	217.003	11.2333	255	0	255	0	255	12.5	5150	11.5	1259	0	0	0	0	0	0	0	0	0	10	2301	5150	205	0	0	0	0	0	0	0	0	0	0	0	4	375	1259	259	0	0	0	0	69205
848	8490	9513	7588	46	17	9	6	12013	591	1352.34	2915.27	138694	217.04	11.2192	255	0	255	0	255	12.5	5054	11.5	1290	0	0	0	0	0	0	0	0	0	7	2296	5054	231	0	0	0	0	0	0	0	0	0	0	0	3	394	1290	238	0	0	0	0	69303
849	8500	9463	7475	49	18	9	6	12029	597	1339.86	2886.34	132651	216.828	10.9921	255	0	255	0	255	12.5	4980	11.5	1332	0	0	0	0	0	0	0	0	0	17	2251	4980	227	0	0	0	0	0	0	0	0	0	0	0	2	433	1332	221	0	0	0	0	69408
850	8510	9328	7361	45	16	10	7	12043	595	1341.5	2821.72	124360	216.773	11.0035	255	0	255	0	255	12.5	4925	11.5	1304	0	0	0	0	0	0	0	0	0	12	2208	4925	216	0	0	0	0	0	0	0	0	0	0	0	1	429	1304	233	0	0	0	0	69497
851	8520	9317	7369	42	15	10	7	12057	589	1337.27	2697.65	125657	216.782	10.9205	255	0	255	0	255	12.5	4892	11.5	1291	0	0	0	0	0	0	0	0	0	8	2282	4892	187	0	0	0	0	0	0	0	0	0	0	0	2	437	1291	218	0	0	0	0	69584
852	8530	9323	7349	47	15	10	7	12075	595	1325.9	2594.22	127383	216.879	11.1503	255	0	255	0	255	12.5	4881	11.5	1341	0	0	0	0	0	0	0	0	0	6	2269	4881	192	1	0	0	0	0	0	0	0	0	0	0	5	422	1341	206	0	0	0	0	69671
853	8540	9200	7245	42	14	8	5	12084	585	1322.28	2556.69	115201	216.785	11.1278	255	0	255	0	255	12.5	4848	11.5	1354	0	0	0	0	0	0	0	0	0	7	2207	4848	183	0	0	0	0	0	0	0	0	0	0	0	5	397	1354	199	0	0	0	0	69765
854	8550	9341	7418	43	15	9	6	12098	585	1304.35	2502.14	109586	216.664	11.0443	255	0	255	0	255	12.5	4992	11.5	1314	0	0	0	0	0	0	0	0	0	4	2235	4992	187	0	0	0	0	0	0	0	0	0	0	0	6	384	1314	219	0	0	0	0	69847
855	8560	9270	7299	43	15	9	6	12112	590	1314.87	2513.12	113371	216.756	11.0188	255	0	255	0	255	12.5	4965	11.5	1344	0	0	0	0	0	0	0	0	0	4	2163	4965	167	0	0	0	0	0	0	0	0	0	0	0	4	389	1344	234	0	0	0	0	69933
856	8570	9255	7345	44	14	9	6	12129	592	1298.02	2471.08	113471	216.609	10.959	255	0	255	0	255	12.5	4968	11.5	1320	0	0	0	0	0	0	0	0	0	3	2202	4968	172	0	0	0	0	0	0	0	0	0	0	0	7	371	1320	212	0	0	0	0	70017
857	8580	9408	7506	44	15	9	6	12146	597	1296.27	2171.58	43957	216.86	10.9764	255	0	255	0	255	12.5	5038	11.5	1304	0	0	0	0	0	0	0	0	0	3	2290	5038	175	0	0	0	0	0	0	0	0	0	0	0	6	367	1304	225	0	0	0	0	70103
858	8590	9482	7555	42	14	9	6	12167	598	1299.07	2149.16	42205	216.9	10.9657	255	0	255	0	255	12.5	5076	11.5	1364	0	0	0	0	0	0	0	0	0	3	2311	5076	165	0	0	0	0	0	0	0	0	0	0	0	5	353	1364	205	0	0	0	0	70191
859	8600	9337	7347	46	15	8	5	12185	599	1331.66	2197.47	36788	217.02	11.2179	255	0	255	0	255	12.5	4968	11.5	1409	0	0	0	0	0	0	0	0	0	5	2189	4968	185	0	0	0	0	0	0	0	0	0	0	0	6	372	1409	203	0	0	0	0	70276
860	8610	9231	7270	45	17	9	6	12198	593	1311.74	2277.33	51301	216.765	11.0988	255	0	255	0	255	12.5	4908	11.5	1406	0	0	0	0	0	0	0	0	0	8	2178	4908	176	0	0	0	0	0	0	0	0	0	0	0	6	351	1406	198	0	0	0	0	70362
861	8620	9224	7218	50	19	9	6	12215	596	1281.6	2151.48	49612	216.668	11.114	255	0	255	0	255	12.5	4840	11.5	1400	0	0	0	0	0	0	0	0	0	9	2179	4840	190	0	0	0	0	0	0	0	0	0	0	0	6	389	1400	211	0	0	0	0	70449
862	8630	9174	7209	48	17	9	6	12228	594	1272.52	2219.26	55726	216.594	10.9814	255	0	255	0	255	12.5	4894	11.5	1371	0	0	0	0	0	0	0	0	0	11	2149	4894	155	0	0	0	0	0	0	0	0	0	0	0	9	382	1371	203	0	0	0	0	70549
863	8640	9245	7330	43	16	9	6	12241	589	1257.44	2131.99	43404	216.517	10.7949	255	0	255	0	255	12.5	4962	11.5	1340	0	0	0	0	0	0	0	0	0	18	2207	4962	142	1	0	0	0	0	0	0	0	0	0	0	8	392	1340	175	0	0	0	0	70647
864	8650	9324	7397	42	15	9	6	12259	589	1266.65	2105.38	47635	216.621	10.8314	255	0	255	0	255	12.5	5024	11.5	1364	0	0	0	0	0	0	0	0	0	22	2220	5024	131	0	0	0	0	0	0	0	0	0	0	0	8	391	1364	164	0	0	0	0	70748
865	8660	9138	7161	47	17	8	5	12276	596	1268.17	2114.77	46554	216.57	10.983	255	0	255	0	255	12.5	4897	11.5	1383	0	0	0	0	0	0	0	0	0	32	2109	4897	123	0	0	0	0	0	0	0	0	0	0	0	17	421	1383	156	0	0	0	0	70850
866	8670	9061	7161	46	17	8	5	12293	596	1251.26	2169.76	50642	216.436	10.6569	255	0	255	0	255	12.5	4861	11.5	1325	0	0	0	0	0	0	0	0	0	37	2131	4861	132	0	0	0	0	0	0	0	0	0	0	0	17	416	1325	142	0	0	0	0	70954
867	8680	9209	7277	50	17	9	6	12310	606	1257.87	2099.04	53133	216.5	10.6724	255	0	255	0	255	12.5	4922	11.5	1377	0	0	0	0	0	0	0	0	0	32	2185	4922	138	0	0	0	0	0	0	0	0	0	0	0	10	387	1377	158	0	0	0	0	71061
868	8690	9156	7225	48	18	9	6	12321	603	1264.74	2072.57	48058	216.777	10.9526	255	0	255	0	255	12.5	4920	11.5	1349	0	0	0	0	0	0	0	0	0	24	2134	4920	147	0	0	0	0	0	0	0	0	0	0	0	12	389	1349	181	0	0	0	0	71169
869	8700	9158	7183	49	20	9	6	12335	601	1257.5	2091.52	49333	216.734	11.022	255	0	255	0	255	12.5	4838	11.5	1338	0	0	0	0	0	0	0	0	0	23	2183	4838	139	0	0	0	0	0	0	0	0	0	0	0	15	424	1338	198	0	0	0	0	71257
870	8710	9207	7269	47	19	8	5	12348	600	1256.44	2140.02	60934	216.689	11.0515	255	0	255	0	255	12.5	4801	11.5	1326	0	0	0	0	0	0	0	0	0	25	2307	4801	136	0	0	0	0	0	0	0	0	0	0	0	12	405	1326	195	0	0	0	0	71341
871	8720	9274	7378	46	18	9	6	12360	596	1257.8	2053.76	51425	216.629	10.8996	255	0	255	0	255	12.5	4913	11.5	1301	0	0	0	0	0	0	0	0	0	41	2279	4913	145	0	0	0	0	0	0	0	0	0	0	0	14	377	1301	204	0	0	0	0	71429
872	8730	9330	7397	48	19	8	5	12373	602	1261.08	2022.41	47546	216.652	10.8893	255	0	255	0	255	12.5	4957	11.5	1336	0	0	0	0	0	0	0	0	0	48	2263	4957	129	0	0	0	0	0	0	0	0	0	0	0	12	376	1336	209	0	0	0	0	71513
873	8740	9383	7486	47	18	9	6	12391	606	1257.36	2011.92	34386	216.736	10.8503	255	0	255	0	255	12.5	5058	11.5	1343	0	0	0	0	0	0	0	0	0	58	2236	5058	134	0	0	0	0	0	0	0	0	0	0	0	6	359	1343	189	0	0	0	0	71599
874	8750	9616	7714	46	17	8	5	12404	601	1250.09	1956.45	30705	216.888	11.1206	255	0	255	0	255	12.5	5268	11.5	1335	0	0	0	0	0	0	0	0	0	61	2261	5268	124	0	0	0	0	0	0	0	0	0	0	0	4	380	1335	183	0	0	0	0	71686
875	8760	9592	7712	48	18	9	6	12417	600	1279.28	1976.9	33910	217.034	11.0419	255	0	255	0	255	12.5	5230	11.5	1329	0	0	0	0	0	0	0	0	0	53	2298	5230	131	0	0	0	0	0	0	0	0	0	0	0	2	384	1329	165	0	0	0	0	71766
876	8770	9562	7648	49	18	10	7	12433	608	1290.23	2000.99	35072	217.01	11.1431	255	0	255	0	255	12.5	5243	11.5	1350	0	0	0	0	0	0	0	0	0	66	2183	5243	156	0	0	0	0	0	0	0	0	0	0	0	3	410	1350	151	0	0	0	0	71855
877	8780	9442	7538	51	19	9	6	12450	614	1301.5	2057.59	34826	217.018	11.2023	255	0	255	0	255	12.5	5049	11.5	1299	0	0	0	0	0	0	0	0	0	88	2243	5049	158	0	0	0	0	0	0	0	0	0	0	0	4	449	1299	152	0	0	0	0	71942
878	8790	9463	7550	51	20	11	7	12464	611	1298.15	2112.73	39533	216.829	11.1545	255	0	255	0	255	12.5	5052	11.5	1322	0	0	0	0	0	0	0	0	0	95	2236	5052	167	0	0	0	0	0	0	0	0	0	0	0	5	429	1322	157	0	0	0	0	72032
879	8800	9390	7464	52	20	12	8	12477	605	1292.34	2126.75	41073	216.841	11.1683	255	0	255	0	255	12.5	4987	11.5	1342	0	0	0	0	0	0	0	0	0	100	2218	4987	159	0	0	0	0	0	0	0	0	0	0	0	6	432	1342	146	0	0	0	0	72140
880	8810	9440	7510	48	19	12	8	12487	599	1266.01	2055.72	37030	216.754	11.0443	255	0	255	0	255	12.5	5064	11.5	1350	0	0	0	0	0	0	0	0	0	87	2207	5064	152	0	0	0	0	0	0	0	0	0	0	0	4	410	1350	166	0	0	0	0	72245
881	8820	9453	7528	50	19	11	7	12505	604	1270.31	2129.96	42458	216.714	11.0006	255	0	255	0	255	12.5	5056	11.5	1373	0	0	0	0	0	0	0	0	0	97	2243	5056	132	0	0	0	0	0	0	0	0	0	0	0	5	389	1373	158	0	0	0	0	72349
882	8830	9153	7158	47	20	10	6	12520	601	1297.42	2213.63	47436	216.802	10.9658	255	0	255	0	255	12.5	4838	11.5	1421	0	0	0	0	0	0	0	0	0	83	2119	4838	118	0	0	0	0	0	0	0	0	0	0	0	8	381	1421	185	0	0	0	0	72451
883	8840	9074	7151	43	19	10	6	12531	594	1275.94	2141.11	48323	216.636	10.9854	255	0	255	0	255	12.5	4850	11.5	1367	0	0	0	0	0	0	0	0	0	75	2107	4850	119	0	0	0	0	0	0	0	0	0	0	0	8	367	1367	181	0	0	0	0	72530
884	8850	9150	7254	46	19	9	6	12549	602	1252.26	2085.58	37119	216.511	10.9614	255	0	255	0	255	12.5	4951	11.5	1352	0	0	0	0	0	0	0	0	0	83	2116	4951	104	0	0	0	0	0	0	0	0	0	0	0	4	369	1352	171	0	0	0	0	72617
885	8860	9205	7246	45	20	10	6	12564	603	1252.39	2034.72	38848	216.512	10.9008	255	0	255	0	255	12.5	4875	11.5	1416	0	0	0	0	0	0	0	0	0	86	2170	4875	115	0	0	0	0	0	0	0	0	0	0	0	2	363	1416	178	0	0	0	0	72703
886	8870	9082	7126	42	22	11	7	12578	600	1260.61	2007.76	42453	216.718	10.9595	255	0	255	0	255	12.5	4747	11.5	1436	0	0	0	0	0	0	0	0	0	74	2183	4747	122	0	0	0	0	0	0	0	0	0	0	0	0	357	1436	163	0	0	0	0	72806
887	8880	9043	7097	41	20	10	6	12596	595	1255.73	1955.69	33616	216.712	10.8884	255	0	255	0	255	12.5	4750	11.5	1416	0	0	0	0	0	0	0	0	0	76	2145	4750	125	1	0	0	0	0	0	0	0	0	0	0	0	356	1416	174	0	0	0	0	72902
888	8890	9071	7076	38	19	10	6	12609	591	1255.79	1979.16	35987	216.684	11.0336	255	0	255	0	255	12.5	4747	11.5	1424	0	0	0	0	0	0	0	0	0	70	2153	4747	106	0	0	0	0	0	0	0	0	0	0	0	0	353	1424	218	0	0	0	0	72990
889	8900	9059	7074	38	18	10	6	12621	592	1266.17	2009.02	31508	216.649	10.9055	255	0	255	0	255	12.5	4760	11.5	1433	0	0	0	0	0	0	0	0	0	55	2144	4760	115	0	0	0	0	0	0	0	0	0	0	0	0	330	1433	222	0	0	0	0	73089
890	8910	9031	7034	36	16	11	7	12635	593	1242.51	1964.54	30077	216.492	10.8854	255	0	255	0	255	12.5	4715	11.5	1469	0	0	0	0	0	0	0	0	0	71	2130	4715	118	0	0	0	0	0	0	0	0	0	0	0	0	309	1469	219	0	0	0	0	73179
891	8920	8931	6973	42	17	11	7	12659	605	1245.31	2043.89	49493	216.521	10.9451	255	0	255	0	255	12.5	4753	11.5	1406	0	0	0	0	0	0	0	0	0	103	2002	4753	115	0	0	0	0	0	0	0	0	0	0	0	1	315	1406	236	0	0	0	0	73276
892	8930	9049	7043	42	18	11	7	12668	597	1235.45	2161.68	61254	216.383	10.6866	255	0	255	0	255	12.5	4810	11.5	1437	0	0	0	0	0	0	0	0	0	121	1976	4810	136	0	0	0	0	0	0	0	0	0	0	0	1	317	1437	251	0	0	0	0	73360
893	8940	9062	7088	38	18	12	8	12682	593	1233.99	2137.73	57264	216.408	10.7448	255	0	255	0	255	12.5	4854	11.5	1406	0	0	0	0	0	0	0	0	0	137	1948	4854	149	0	0	0	0	0	0	0	0	0	0	0	0	332	1406	236	0	0	0	0	73447
894	8950	9075	7109	39	19	12	8	12695	597	1246.97	2046.73	47647	216.68	10.9378	255	0	255	0	255	12.5	4859	11.5	1380	0	0	0	0	0	0	0	0	0	134	1936	4859	180	0	0	0	0	0	0	0	0	0	0	0	0	347	1380	239	0	0	0	0	73549
895	8960	8945	6922	39	19	12	8	12704	596	1242.42	2064.54	45844	216.575	10.8013	255	0	255	0	255	12.5	4772	11.5	1385	0	0	0	0	0	0	0	0	0	121	1882	4772	147	0	0	0	0	0	0	0	0	0	0	0	0	391	1385	247	0	0	0	0	73635
896	8970	8875	6872	40	18	12	8	12717	596	1254.3	2092.67	43615	216.779	11.072	255	0	255	0	255	12.5	4694	11.5	1371	0	0	0	0	0	0	0	0	0	146	1877	4694	155	0	0	0	0	0	0	0	0	0	0	0	1	365	1371	266	0	0	0	0	73732
897	8980	8947	6905	43	19	12	8	12733	598	1238.54	2066.14	46187	216.583	10.8671	255	0	255	0	255	12.5	4741	11.5	1423	0	0	0	0	0	0	0	0	0	157	1849	4741	158	0	0	0	0	0	0	0	0	0	0	0	1	364	1423	254	0	0	0	0	73834
898	8990	8975	6958	46	18	12	8	12748	601	1230.89	2025.21	47437	216.566	10.8923	255	0	255	0	255	12.5	4831	11.5	1412	0	0	0	0	0	0	0	0	0	153	1844	4831	130	0	0	0	0	0	0	0	0	0	0	0	2	357	1412	246	0	0	0	0	73933
899	9000	9057	7182	42	18	11	7	12756	595	1243.03	1959.02	42503	216.774	10.9476	255	0	255	0	255	12.5	4945	11.5	1321	0	0	0	0	0	0	0	0	0	152	1966	4945	119	0	0	0	0	0	0	0	0	0	0	0	1	336	1321	217	0	0	0	0	74020
900	9010	9266	7310	39	16	11	7	12771	601	1256.89	2002.52	38359	216.793	11.0952	255	0	255	0	255	12.5	5050	11.5	1414	0	0	0	0	0	0	0	0	0	159	1999	5050	102	0	0	0	0	0	0	0	0	0	0	0	1	316	1414	225	0	0	0	0	74106
901	9020	9367	7424	44	19	11	7	12793	608	1245.36	1975.17	41516	216.811	11.1102	255	0	255	0	255	12.5	5121	11.5	1398	0	0	0	0	0	0	0	0	0	169	2027	5121	107	0	0	0	0	0	0	0	0	0	0	0	1	314	1398	230	0	0	0	0	74195
902	9030	9395	7475	37	17	12	8	12807	604	1269.36	1972.7	42024	217.03	11.1573	255	0	255	0	255	12.5	5163	11.5	1412	0	0	0	0	0	0	0	0	0	173	2056	5163	83	0	0	0	0	0	0	0	0	0	0	0	3	288	1412	217	0	0	0	0	74280
